"","x"
"Carex_pichinchensis",113.636363636364
"Carex_pilosa",254.1
"Carex_pilulifera",191.645663078726
"Carex_praecox",160.5
"Carex_pseudocyperus",229.1
"Carex_pseudofoetida",191.938579654511
"Carex_pulicaris",94.1622067309314
"Carex_punctata",304.7
"Carex_remota",256.425427756297
"Carex_riparia",114.798862501744
"Carex_rostrata",155.803778503724
"Carex_rupestris",110.5
"Carex_saxatilis",128.979485108521
"Carex_scandinavica",163.8
"Carex_spicata",211.476588458686
"Carex_stenocarpa",227.272727272727
"Carex_strigosa",349.565730585823
"Carex_sylvatica",298.19456735494
"Carex_trinervis",174.44489101146
"Carex_umbrosa",213.2
"Carex_vaginata",209.120492650768
"Carex_vesicaria",164.239154893101
"Carex_vulpina",195.571340479369
"Carissa_carandas",113.122171945701
"Carissa_lanceolata",44.7
"Carlina_acaulis",111.862057910625
"Carlina_vulgaris",177.270867471971
"Carpinus_betulus",211.956640170106
"Carpinus_caroliniana",204.9268162052
"Carpinus_cordata",159.235668789809
"Carthamus_tinctorius",141.5
"Carum_carvi",258.387698142147
"Carya_cordiformis",227
"Carya_glabra",126.277472258515
"Carya_ovata",146.642422238587
"Carya_tomentosa",278.862242052426
"Caryocar_brasiliense",84.75
"Casearia_sylvestris",159.159486884932
"Cassia_fistula",152.905198776758
"Cassine_schinoides",49.4
"Cassinia_laevis",77.0577579531886
"Cassiope_hypnoides",200
"Cassiope_tetragona",60.0801848202884
"Castanea_dentata",172.41
"Castanea_sativa",142.317066762259
"Castanopsis_sieboldii",72.8779216636227
"Castilla_elastica",128.824955169313
"Castilleja_fissifolia",208.333333333333
"Castilleja_sp",151.515151515151
"Catabrosa_aquatica",439.372279507936
"Catananche_caerulea",157.287611598649
"Catostemma_sp",47
"Caulophyllum_thalictroides",425
"Ceanothus_cuneatus",39.8380517620088
"Ceanothus_oliganthus",82.9850767514424
"Cecropia_ficifolia",144.6
"Cecropia_longipes",83.5770781461506
"Cecropia_obtusifolia",127.596347314657
"Celtis_africana",127.964945890024
"Celtis_occidentalis",121
"Centaurea_calcitrapa",228.2
"Centaurea_cyanus",210.6
"Centaurea_diffusa",161.744242555956
"Centaurea_jacea",160.556014314529
"Centaurea_montana",350.994953121287
"Centaurea_nigra",220.317532351424
"Centaurea_phrygia",303.793679986928
"Centaurea_scabiosa",195.175835086974
"Centaurea_solstitialis",277.7
"Centaurea_stoebe_s.lat.",204.940853053458
"Centaurium_erythraea",203.899123520403
