"taxa","rank","trait","size","age","aic.bm","aic.ou","aic.eb","aicw.bm","aicw.ou","aicw.eb","m.sig.ml.bm","c.var.ml.bm","s.var.ml.bm","s.asr.ml.bm","s.hgt.ml.bm","d.cdf.ml.bm","mv.ml.bm","mean.diag.bm","m.sig.ml.ou","c.var.ml.ou","s.var.ml.ou","s.asr.ml.ou","s.hgt.ml.ou","d.cdf.ml.ou","mv.ml.ou","mean.diag.ou","m.sig.ml.eb","c.var.ml.eb","s.var.ml.eb","s.asr.ml.eb","s.hgt.ml.eb","d.cdf.ml.eb","mv.ml.eb","mean.diag.eb"
"Alismatales","order","seed_mass",56,145.130377,114.309581186107,113.361644196942,116.309794030241,0.336225243631215,0.540097564316815,0.12367719205197,0.615384615384615,0.03996003996004,0.107892107892108,0.035964035964036,0.123876123876124,0.891108891108891,12.4877226843255,692,0.741258741258741,0.0599400599400599,0.407592407592408,0.0759240759240759,0.501498501498502,0.681318681318681,7.96480227815387,629,0.615384615384615,0.03996003996004,0.107892107892108,0.035964035964036,0.123876123876124,0.891108891108891,12.4881858618603,692
"Asparagales","order","seed_mass",362,124.910686,569.579620294146,568.153699177645,571.579762379207,0.293437972396534,0.598619899054147,0.107942128549319,0.00999000999000999,0,0,0.173826173826174,0,0.0599400599400599,152.644095326367,995,0.017982017982018,0,0,0.315684315684316,0,0.0579420579420579,149.264815613018,991,0.00999000999000999,0,0,0.173826173826174,0,0.0599400599400599,152.675482534063,995
"Commelinales","order","seed_mass",23,100.894026,25.9164819945367,27.9167879779064,23.5085230549367,0.212712611177044,0.0782406254491018,0.709046763373854,0.975024975024975,0.0719280719280719,0.167832167832168,0.971028971028971,0.011988011988012,0.021978021978022,20.6250500402868,512,0.983016983016983,0.0719280719280719,0.167832167832168,0.971028971028971,0.013986013986014,0.01998001998002,20.4984948468409,492,0.897102897102897,0.241758241758242,0.481518481518482,0.963036963036963,0.34965034965035,0.025974025974026,8.07832202238812,551
"Arecales","order","seed_mass",64,114.999065,279.91765874425,190.265282214612,281.917674116082,0.0000000000000000000340591489473275,1,0.0000000000000000000125295643799685,0,0,0,0,0,0.00799200799200799,480.667037833076,1000,0.851148851148851,0,0,0.035964035964036,0.13986013986014,0.367632367632368,46.4742692460201,574,0,0,0,0,0,0.00799200799200799,480.757050089372,1000
"Poales","order","seed_mass",1199,90.169528,2064.04480318458,1906.37870981924,2066.04482307003,0.0000000000000000000000000000000000579752772355432,1,0.0000000000000000000000000000000000213277005346458,0,0,0,0.00599400599400599,0,0,731.75628244775,1000,0,0,0,0.20979020979021,0,0,512.477444483513,1000,0,0,0,0.00599400599400599,0,0,731.837257618062,1000
"Piperales","order","seed_mass",33,122.157858,90.3015428521178,82.6705764593547,92.3020367885885,0.0213828383499762,0.970752797515164,0.0078643641348595,0.767232767232767,0.24975024975025,0.00999000999000999,0.793206793206793,0.027972027972028,0.371628371628372,8.90046369072546,616,0.877122877122877,0.913086913086913,0.0899100899100899,0.985014985014985,0.969030969030969,0.237762237762238,5.94315883223467,561,0.767232767232767,0.24975024975025,0.00999000999000999,0.793206793206793,0.027972027972028,0.371628371628372,8.90074241909936,616
"Laurales","order","seed_mass",67,108.800416,205.870973026282,185.322147005589,207.870996163415,0.0000345031405563869,0.999952804010216,0.0000126928492276268,0.001998001998002,0,0,0,0,0.051948051948052,115.870157956059,999,0.891108891108891,0,0,0.275724275724276,1.998001998002,0.11988011988012,NA,554,0.001998001998002,0,0,0,0,0.051948051948052,115.87086045397,999
"Magnoliales","order","seed_mass",71,95.495017,136.151340143872,130.079521392468,138.151335848131,0.0450698484075465,0.938349845334289,0.016580306258164,0.265734265734266,0.003996003996004,0,0.497502497502497,0.015984015984016,0.937062937062937,23.9680880102836,867,0.707292707292707,0.003996003996004,0.025974025974026,0.893106893106893,0.241758241758242,0.261738261738262,15.556945097478,646,0.265734265734266,0.003996003996004,0,0.497502497502497,0.015984015984016,0.937062937062937,23.9788505902663,867
"Ranunculales","order","seed_mass",216,133.019918,284.607836615199,282.944456744032,286.613072254103,0.272917180676647,0.626944686384105,0.100138132939248,0.105894105894106,0.00599400599400599,0,0.031968031968032,0.017982017982018,0.377622377622378,34.823914896034,947,0.20979020979021,0.013986013986014,0.001998001998002,0.027972027972028,0.23976023976024,0.623376623376623,32.0972425055332,895,0.0979020979020979,0.00599400599400599,0,0.031968031968032,0.017982017982018,0.377622377622378,34.9137383421751,951
"Saxifragales","order","seed_mass",157,108.091551,210.928148519654,212.930025372685,210.847166466499,0.41513476046469,0.152576294846173,0.432288944689136,0.689310689310689,0.227772227772228,0.181818181818182,0.327672327672328,0.547452547452547,0.975024975024975,18.0560920875901,655,0.695304695304695,0.227772227772228,0.181818181818182,0.327672327672328,0.547452547452547,0.969030969030969,18.0514691574256,652,0.533466533466533,0.341658341658342,0.0579420579420579,0.185814185814186,0.755244755244755,0.991008991008991,14.538291536555,733
"Geraniales","order","seed_mass",53,109.434275,67.5024665021258,68.7790127664732,69.5028241719673,0.527421311067689,0.278585927537251,0.193992761395061,0.699300699300699,0.263736263736264,0.559440559440559,0.101898101898102,0.415584415584416,0.947052947052947,4.74054353274616,650,0.795204795204795,0.153846153846154,0.995004995004995,0.153846153846154,0.597402597402597,0.869130869130869,4.73590376031169,602,0.701298701298701,0.263736263736264,0.559440559440559,0.101898101898102,0.415584415584416,0.947052947052947,4.73380626057929,649
"Myrtales","order","seed_mass",499,88.200515,1380.04716099846,1297.01303247902,1382.04725783472,0.000000000000000000931897372381051,1,0.000000000000000000342809285994754,0.001998001998002,0,0,0,0,0.001998001998002,691.084960985187,999,0.01998001998002,0,0,0,0,0.003996003996004,374.094744679734,990,0.001998001998002,0,0,0,0,0.001998001998002,691.088263919153,999
"Brassicales","order","seed_mass",299,77.696061,746.771452874668,670.305824449965,748.77146445408,0.0000000000000000248713729545669,1,0.00000000000000000914961380996481,0.251748251748252,0,0,0,0,0.001998001998002,241.329490467236,874,0.721278721278721,0,0,0.513486513486514,0,0.00799200799200799,156.702293412291,639,0.253746253746254,0,0,0,0,0.001998001998002,241.328605719075,873
"Malvales","order","seed_mass",267,80.999558,574.135032763539,561.558357504325,576.135100475307,0.00185313645944571,0.997465155815648,0.000681707724906765,0.001998001998002,0,0,0,0,0.025974025974026,164.765640971705,999,0.01998001998002,0,0.001998001998002,0,0.197802197802198,0.015984015984016,109.99049050423,990,0.001998001998002,0,0,0,0,0.025974025974026,164.761303686092,999
"Sapindales","order","seed_mass",371,73.83406,710.602741737058,693.88873027285,712.603922810622,0.00023467083354174,0.999679049557685,0.0000862796087728096,0.045954045954046,0,0.00599400599400599,0,0.00799200799200799,0.043956043956044,118.676489938433,977,0.215784215784216,0,0.221778221778222,0.001998001998002,0.679320679320679,0.0559440559440559,83.5844279539435,892,0.045954045954046,0,0.00599400599400599,0,0.00799200799200799,0.043956043956044,118.672933848443,977
"Zygophyllales","order","seed_mass",33,83.605798,60.5672787599753,60.1474505148678,62.5672953894076,0.384401228517563,0.474186638156418,0.141412133326019,0.715284715284715,0.28971028971029,0.273726273726274,0.117882117882118,0.283716283716284,0.385614385614386,5.92755787061316,642,0.813186813186813,0.569430569430569,0.665334665334665,0.2997002997003,0.905094905094905,0.261738261738262,3.57904219260126,593,0.717282717282717,0.287712287712288,0.273726273726274,0.117882117882118,0.283716283716284,0.385614385614386,5.92667210228605,641
"Malpighiales","order","seed_mass",378,105.848039,838.938526344811,836.969382321834,840.938475159672,0.247245994049755,0.661794959981436,0.0909590459688089,0.637362637362637,0,0.001998001998002,0.003996003996004,0.10989010989011,0.0759240759240759,98.6358230381187,681,0.737262737262737,0,0.031968031968032,0.00599400599400599,0.803196803196803,0.0939060939060939,91.086683085958,631,0.647352647352647,0,0.001998001998002,0.003996003996004,0.10989010989011,0.0759240759240759,98.6521786923819,676
"Cucurbitales","order","seed_mass",90,73.38489,150.811924236661,152.171477719301,152.811982630049,0.533447473425321,0.270313897759454,0.196238628815225,0.937062937062937,0.043956043956044,0.989010989010989,0.037962037962038,0.873126873126873,0.42957042957043,10.4841740572696,469,0.925074925074925,0.041958041958042,0.519480519480519,0.0719280719280719,0.655344655344655,0.697302697302697,8.87885516053067,463,0.937062937062937,0.043956043956044,0.995004995004995,0.037962037962038,0.873126873126873,0.42957042957043,10.4838292640183,469
"Fagales","order","seed_mass",207,82.105493,301.858308665343,301.275351659962,303.858378082308,0.369512071298564,0.494556752452744,0.135931176248692,0.017982017982018,0,0,0.00999000999000999,0.001998001998002,0.00599400599400599,95.8913283867948,991,0.041958041958042,0,0,0.033966033966034,0.01998001998002,0.00599400599400599,88.8533479926377,979,0.017982017982018,0,0,0.00999000999000999,0.001998001998002,0.00599400599400599,95.8908007746791,991
"Rosales","order","seed_mass",505,89.277082,995.182892844829,968.015575327314,997.183055415505,0.00000126093066892211,0.999998275236566,0.000000463832765503594,0.003996003996004,0,0,0,0,0,438.102128915137,998,0.03996003996004,0,0,0,0,0,308.96132173372,980,0.003996003996004,0,0,0,0,0,438.091407317847,998
"Fabales","order","seed_mass",1310,72.048792,2203.47943403721,2096.90759602216,2205.4794413471,0.00000000000000000000000721471885213713,1,0.00000000000000000000000265413703879132,0,0,0,0,0,0,795.424083347464,1000,0,0,0,0,0,0,584.09809168061,1000,0,0,0,0,0,0,795.456275206953,1000
"Santalales","order","seed_mass",33,64.840476,81.0295517906733,77.2110939235294,83.029569241599,0.123217049953673,0.831454326081526,0.0453286239648016,0.803196803196803,0.825174825174825,0.0739260739260739,0.04995004995005,0.0919080919080919,0.743256743256743,7.56992881993881,598,0.895104895104895,0.321678321678322,0.789210789210789,0.123876123876124,0.769230769230769,0.227772227772228,5.06273152188225,552,0.803196803196803,0.825174825174825,0.0719280719280719,0.04995004995005,0.0919080919080919,0.743256743256743,7.57063481010838,598
"Caryophyllales","order","seed_mass",602,89.460939,1441.07637572401,1346.88488176649,1443.0763630228,0.00000000000000000000352027803644932,1,0.00000000000000000000129504614111462,0,0,0,0,0,0,580.461187880437,1000,0.033966033966034,0,0,0,0,0,343.658969832479,983,0,0,0,0,0,0,580.459135871207,1000
"Cornales","order","seed_mass",64,97.740469,124.416456413106,126.416456413106,125.257294426855,0.493912281331072,0.181700174043784,0.324387544625143,0.861138861138861,0.017982017982018,0.341658341658342,0.113886113886114,0.0679320679320679,0.397602397602398,15.6074805243547,569,0.861138861138861,0.017982017982018,0.341658341658342,0.113886113886114,0.0679320679320679,0.397602397602398,15.6074805243548,569,0.767232767232767,0.01998001998002,0.561438561438561,0.0739260739260739,0.283716283716284,0.405594405594406,13.1743436409102,616
"Ericales","order","seed_mass",459,92.447878,1005.31430248116,993.435914580646,1007.31432245343,0.00262469477190037,0.996409743624444,0.000965561603655137,0,0,0,0.127872127872128,0,0,279.442724626526,1000,0.00599400599400599,0,0,0.415584415584416,0,0,262.871946637739,997,0,0,0,0.127872127872128,0,0,279.439017832122,1000
"Dipsacales","order","seed_mass",95,91.355927,185.433341133116,175.437845290377,187.433493247866,0.00669132873892239,0.990847256199796,0.00246141506128192,0.0899100899100899,0,0,0.0679320679320679,0.00999000999000999,0.045954045954046,119.973323239886,955,0.457542457542458,0,0,0.357642357642358,0.21978021978022,0.043956043956044,92.914254384253,771,0.0899100899100899,0,0,0.0679320679320679,0.00999000999000999,0.045954045954046,119.946086550775,955
"Asterales","order","seed_mass",1156,83.6636720000001,2276.85048187974,2077.02863246912,2278.85053568814,0.0000000000000000000000000000000000000000000406664927503775,1,0.0000000000000000000000000000000000000000000149599641360787,0,0,0,0.33966033966034,0,0,1018.55639720573,1000,0,0,0,0.531468531468531,0,0,744.42413370534,1000,0,0,0,0.33966033966034,0,0,1018.57654531675,1000
"Gentianales","order","seed_mass",401,58.804912,894.958946085681,864.291623639822,896.958967046834,0.000000219116667064965,0.999999700275661,0.0000000806076722118954,0.573426573426573,0,0,0.36963036963037,0,0.00599400599400599,123.523851029631,713,0.859140859140859,0,0,0.753246753246753,0.155844155844156,0.017982017982018,82.1483341800822,570,0.565434565434565,0,0,0.36963036963037,0,0.00599400599400599,123.541838075702,717
"Solanales","order","seed_mass",263,66.196122,548.157881271846,491.158043059236,550.157881103794,0.000000000000419413492372551,0.999999999999426,0.000000000000154293614158495,0.035964035964036,0,0,0.001998001998002,0,0,335.015191298041,982,0.347652347652348,0,0,0.171828171828172,0,0,209.733288013232,826,0.035964035964036,0,0,0.001998001998002,0,0,335.009128465333,982
"Lamiales","order","seed_mass",803,61.39451,1337.83123028917,1331.73754385319,1339.83141012608,0.0446097197961077,0.938980756999825,0.0164095232040677,0,0,0,0.153846153846154,0,0.011988011988012,167.982958700762,1000,0.00599400599400599,0,0,0.191808191808192,0.0839160839160839,0.00599400599400599,157.920603840561,997,0,0,0,0.153846153846154,0,0.011988011988012,167.982436847889,1000
"Araceae","family","seed_mass",20,123.181677,40.541074561458,39.3268736558867,42.5410777002956,0.312209101707499,0.572935768683651,0.114855129608849,0.641358641358641,0.869130869130869,0.729270729270729,0.155844155844156,0.497502497502497,0.277722277722278,4.80894339663429,679,0.807192807192807,0.583416583416583,0.283716283716284,0.105894105894106,0.407592407592408,0.355644355644356,5.27929754033088,596,0.643356643356643,0.869130869130869,0.729270729270729,0.155844155844156,0.497502497502497,0.277722277722278,4.8012469049315,678
"Liliaceae","family","seed_mass",59,58.448223,29.8205726942102,31.7621068005244,31.8207467246949,0.572527889033286,0.216869197554962,0.210602913411752,0.849150849150849,0.043956043956044,0.34965034965035,0.453546453546454,0.453546453546454,0.883116883116883,5.82811478392039,575,0.899100899100899,0.033966033966034,0.415584415584416,0.431568431568432,0.577422577422577,0.865134865134865,6.14428073004554,550,0.851148851148851,0.043956043956044,0.34965034965035,0.453546453546454,0.453546453546454,0.881118881118881,5.82482077258052,574
"Xanthorrhoeaceae","family","seed_mass",39,63.130787,33.9020875666541,35.8308526023299,35.9020194704748,0.571719171483444,0.217949937961126,0.21033089055543,0.851148851148851,0.995004995004995,0.863136863136863,0.927072927072927,0.521478521478521,0.589410589410589,1.47413908499191,574,0.865134865134865,0.973026973026973,0.779220779220779,0.855144855144855,0.393606393606394,0.529470529470529,2.27826214978456,567,0.851148851148851,0.999000999000999,0.863136863136863,0.927072927072927,0.521478521478521,0.589410589410589,1.47909319466914,574
"Amaryllidaceae","family","seed_mass",51,67.472541,62.4462273506969,50.9434153846987,64.4491465926375,0.00316455635544561,0.995672966435996,0.00116247720855805,0.165834165834166,0.003996003996004,0,0.01998001998002,0,0.301698301698302,34.8521648330639,917,0.745254745254745,0.013986013986014,0.113886113886114,0.201798201798202,0.157842157842158,0.467532467532468,12.0804468359097,627,0.171828171828172,0.003996003996004,0,0.01998001998002,0,0.301698301698302,34.843344298603,914
"Juncaceae","family","seed_mass",60,32.557838,80.3230538871981,81.7286601490225,82.3229249806913,0.536740299602642,0.265791251851541,0.197468448545817,0.173826173826174,0.003996003996004,0.035964035964036,0.963036963036963,0.205794205794206,0.657342657342657,20.0690630130646,913,0.233766233766234,0.001998001998002,0.0539460539460539,0.987012987012987,0.35964035964036,0.789210789210789,19.8297509236208,883,0.173826173826174,0.003996003996004,0.035964035964036,0.965034965034965,0.205794205794206,0.657342657342657,20.0757721357618,913
"Cyperaceae","family","seed_mass",346,36.281768,452.968247093242,420.215361041585,454.968240117735,0.0000000772326816954937,0.999999894354903,0.000000028412414877636,0.003996003996004,0,0,0.001998001998002,0,0.011988011988012,95.9522279937169,998,0.123876123876124,0,0.015984015984016,0.12987012987013,0.0539460539460539,0.00999000999000999,52.8734456626323,938,0.003996003996004,0,0,0.001998001998002,0,0.011988011988012,95.9663752616598,998
"Restionaceae","family","seed_mass",63,41.661223,148.043116778541,131.256318305682,150.043265270458,0.000226286466432986,0.999690473575211,0.0000832399583561063,0.043956043956044,0,0.003996003996004,0,0.02997002997003,0.53946053946054,69.3527246194591,978,0.701298701298701,0.00999000999000999,0.01998001998002,0.013986013986014,0.833166833166833,0.915084915084915,20.0438896619566,649,0.043956043956044,0,0.003996003996004,0,0.02997002997003,0.53946053946054,69.3527442817138,978
"Lauraceae","family","seed_mass",49,88.128421,149.19325196383,122.550258434923,151.193249901267,0.00000163887749254008,0.99999775821255,0.000000602909957873467,0.001998001998002,0,0,0.22977022977023,0,0.0719280719280719,81.0357393404646,999,0.885114885114885,0,0.003996003996004,0.403596403596404,1.998001998002,0.705294705294705,NA,557,0.001998001998002,0,0,0.22977022977023,0,0.0719280719280719,81.0380384835266,999
"Annonaceae","family","seed_mass",36,45.497681,64.8551362725465,50.1982575916347,66.85520020038,0.000656008326746614,0.999102667410398,0.000241324262855436,0.165834165834166,0.271728271728272,0,0.255744255744256,0,0.155844155844156,19.4758229397529,917,0.819180819180819,0.22977022977023,0.275724275724276,0.711288711288711,0.609390609390609,0.27972027972028,4.54797658814035,590,0.165834165834166,0.271728271728272,0,0.255744255744256,0,0.155844155844156,19.4761370269636,917
"Proteaceae","family","seed_mass",150,92.30532,265.982868870382,262.690405175227,267.983512554689,0.152551644824983,0.791345800400013,0.0561025547750042,0.0679320679320679,0,0,0.001998001998002,0.045954045954046,0.283716283716284,47.0975311646346,966,0.175824175824176,0,0.031968031968032,0.001998001998002,0.213786213786214,0.191808191808192,38.0849259053905,912,0.0679320679320679,0,0,0.001998001998002,0.045954045954046,0.283716283716284,47.113504938216,966
"Papaveraceae","family","seed_mass",25,112.982361,25.999175184423,27.9993519120426,26.535487365262,0.468903419845534,0.172484685978752,0.358611894175715,0.955044955044955,0.837162837162837,0.571428571428571,0.33966033966034,0.0799200799200799,0.779220779220779,5.25422053757296,478,0.939060939060939,0.837162837162837,0.573426573426573,0.33966033966034,0.0839160839160839,0.779220779220779,5.23166716345106,470,0.965034965034965,0.943056943056943,0.893106893106893,0.2997002997003,0.751248751248751,0.663336663336663,1.13415274434612,483
"Crassulaceae","family","seed_mass",36,70.268059,34.7463745774008,32.9997964241906,36.7465746651221,0.265772455742187,0.636465102781947,0.0977624414758664,0.765234765234765,0.267732267732268,0.225774225774226,0.0659340659340659,0.303696303696304,0.977022977022977,6.58944688695094,617,0.911088911088911,0.143856143856144,0.415584415584416,0.181818181818182,0.387612387612388,0.657342657342657,6.13349209011411,544,0.765234765234765,0.267732267732268,0.225774225774226,0.0659340659340659,0.303696303696304,0.977022977022977,6.58961114807596,617
"Grossulariaceae","family","seed_mass",23,45.387852,9.50532424378776,5.85430878501031,11.5127627548766,0.132057501079247,0.819541609673723,0.0484008892470297,0.385614385614386,0.243756243756244,0.695304695304695,0.32967032967033,0.0959040959040959,0.575424575424575,7.30965412320092,807,0.873126873126873,0.761238761238761,0.633366633366633,0.659340659340659,0.627372627372627,0.0739260739260739,3.78573347644785,563,0.381618381618382,0.243756243756244,0.679320679320679,0.333666333666334,0.0959040959040959,0.579420579420579,7.34134375399999,809
"Saxifragaceae","family","seed_mass",50,75.253323,65.0882777506001,52.7296371983966,67.092050522526,0.00206598357829676,0.997175415901394,0.000758600520309324,0.341658341658342,0.275724275724276,0.013986013986014,0,0.023976023976024,0.547452547452547,30.7796289137783,829,0.931068931068931,0.639360639360639,0.475524475524476,0.151848151848152,0.307692307692308,0.827172827172827,4.28962460345658,534,0.387612387612388,0.257742257742258,0.013986013986014,0,0.023976023976024,0.549450549450549,30.78201847941,806
"Onagraceae","family","seed_mass",71,62.524005,182.622480438549,155.274346633518,184.622488377885,0.00000115193378202795,0.999998424295144,0.000000423771073765019,0.545454545454545,0,0,0,0.001998001998002,0.025974025974026,256.487063619926,727,0.867132867132867,0,0.16983016983017,0,0.537462537462537,0.041958041958042,54.7755933360116,566,0.545454545454545,0,0,0,0.001998001998002,0.025974025974026,256.482939643557,727
"Melastomataceae","family","seed_mass",36,59.843327,96.8532897545598,95.7664350903669,98.8533040004761,0.32364815176279,0.557289195111862,0.119062653125348,0.611388611388611,0.001998001998002,0.021978021978022,0.989010989010989,0.12987012987013,0.245754245754246,20.883470633325,694,0.739260739260739,0.003996003996004,0.0979020979020979,0.595404595404595,0.415584415584416,0.273726273726274,18.78270332986,630,0.611388611388611,0.001998001998002,0.021978021978022,0.989010989010989,0.12987012987013,0.245754245754246,20.8832855810477,694
"Cleomaceae","family","seed_mass",22,65.299791,28.9008918494281,27.9221452344019,30.9008774541565,0.333424950823135,0.543913981728918,0.122661067447947,0.759240759240759,0.0679320679320679,0.969030969030969,0.523476523476524,0.503496503496504,0.487512487512487,8.47575634950655,620,0.895104895104895,0.0839160839160839,0.047952047952048,0.501498501498502,0.307692307692308,0.935064935064935,7.43304901337579,552,0.771228771228771,0.0679320679320679,0.971028971028971,0.523476523476524,0.503496503496504,0.487512487512487,8.4658369084165,614
"Brassicaceae","family","seed_mass",232,60.746363,519.252553474836,444.479047841437,521.252554652332,0.0000000000000000579614918945928,1,0.0000000000000000213228286938674,0.501498501498502,0,0,0,0,0.0839160839160839,142.357937344422,749,0.963036963036963,0,0.001998001998002,0.00599400599400599,0.773226773226773,0.327672327672328,39.1811770184587,518,0.497502497502497,0,0,0,0,0.0839160839160839,142.366225493638,751
"Thymelaeaceae","family","seed_mass",23,58.691934,59.4678504770022,59.3181828079272,61.467856682964,0.40890039450408,0.440674023639409,0.150425581856511,0.547452547452547,0.347652347652348,0.715284715284715,0.3996003996004,0.677322677322677,0.629370629370629,2.09491458755117,726,0.669330669330669,0.491508491508492,0.453546453546454,0.135864135864136,0.495504495504495,0.215784215784216,4.48760666997058,665,0.547452547452547,0.347652347652348,0.715284715284715,0.3996003996004,0.677322677322677,0.629370629370629,2.09482396681497,726
"Cistaceae","family","seed_mass",21,36.874084,47.0206277855376,37.3875568122494,49.020652267719,0.00800613397229897,0.989048609989395,0.00294525603830609,0.647352647352647,0.001998001998002,0.00599400599400599,0,0.01998001998002,0.829170829170829,39.0496352301035,676,0.803196803196803,0.331668331668332,0.113886113886114,0.0719280719280719,0.583416583416583,0.691308691308691,6.75285176156482,598,0.647352647352647,0.001998001998002,0.00599400599400599,0,0.01998001998002,0.829170829170829,39.0496094506876,676
"Malvaceae","family","seed_mass",173,69.119386,256.137098164853,257.166145869367,258.137111180598,0.508734408148526,0.304113880040617,0.187151711810856,0.885114885114885,0,0.661338661338661,0.02997002997003,0.599400599400599,0.531468531468531,13.8252059408558,557,0.961038961038961,0.001998001998002,0.741258741258741,0.043956043956044,0.607392607392607,0.501498501498502,13.5723815728065,519,0.881118881118881,0,0.663336663336663,0.02997002997003,0.603396603396603,0.537462537462537,13.819727469508,559
"Anacardiaceae","family","seed_mass",55,59.095476,116.193950127606,114.511325690108,118.193990205617,0.271202575195103,0.629029572266437,0.0997678525384604,0.463536463536464,0.257742257742258,0.0679320679320679,0.971028971028971,0.0599400599400599,0.383616383616384,5.93359458630954,768,0.623376623376623,0.211788211788212,0.423576423576424,0.881118881118881,0.45954045954046,0.537462537462537,2.88354466198883,688,0.465534465534466,0.257742257742258,0.0679320679320679,0.971028971028971,0.0599400599400599,0.383616383616384,5.93176048103107,767
"Sapindaceae","family","seed_mass",143,66.250215,186.876089587032,188.164450394401,188.876089156022,0.528269761923913,0.277390611390626,0.19433962668546,0.471528471528472,0.00999000999000999,0.583416583416583,0.103896103896104,0.731268731268731,0.001998001998002,20.935424600489,764,0.593406593406593,0.00999000999000999,0.877122877122877,0.121878121878122,0.813186813186813,0.001998001998002,19.2722342731441,703,0.475524475524476,0.00999000999000999,0.583416583416583,0.103896103896104,0.731268731268731,0.001998001998002,20.9343334229034,762
"Meliaceae","family","seed_mass",44,52.761155,113.391008990543,105.565623205987,115.391042869579,0.0194547310571554,0.973388394588427,0.00715687435441754,0.911088911088911,0.033966033966034,0.203796203796204,0.177822177822178,0.133866133866134,0.897102897102897,8.55244368807458,544,0.921078921078921,0.605394605394605,0.979020979020979,0.481518481518482,0.16983016983017,0.657342657342657,2.68867912663877,539,0.905094905094905,0.033966033966034,0.203796203796204,0.177822177822178,0.133866133866134,0.897102897102897,8.5531091057082,547
"Rutaceae","family","seed_mass",87,45.473182,168.656960672415,168.179013988719,165.04758678898,0.119788983902869,0.15212538304017,0.728085633056961,0.00999000999000999,0,0.217782217782218,0.0719280719280719,0.803196803196803,0.271728271728272,88.5998240873485,995,0.113886113886114,0,0.235764235764236,0.0919080919080919,0.583416583416583,0.335664335664336,83.169993842654,943,0.001998001998002,0,0.43956043956044,0.509490509490509,0.215784215784216,0.13986013986014,51.5639707047067,1
"Zygophyllaceae","family","seed_mass",30,72.823657,53.5662680177845,53.9666793758732,55.56849598299,0.457449796506959,0.374451191705328,0.168099011787714,0.777222777222777,0.417582417582418,0.751248751248751,0.221778221778222,0.721278721278721,0.421578421578422,3.03625257221082,611,0.853146853146853,0.641358641358641,0.725274725274725,0.427572427572428,0.597402597402597,0.325674325674326,2.07446964711546,573,0.763236763236763,0.417582417582418,0.751248751248751,0.221778221778222,0.721278721278721,0.41958041958042,3.04306783817465,618
"Celastraceae","family","seed_mass",53,67.743585,118.582177814305,119.658689820504,120.582308072676,0.51239458612933,0.29911825628105,0.18848715758962,0.391608391608392,0.001998001998002,0.033966033966034,0.051948051948052,0.293706293706294,0.36963036963037,30.3467489561268,804,0.521478521478521,0.001998001998002,0.047952047952048,0.0819180819180819,0.581418581418581,0.353646353646354,28.0903262511872,739,0.391608391608392,0.001998001998002,0.033966033966034,0.051948051948052,0.293706293706294,0.36963036963037,30.3461288360015,804
"Clusiaceae","family","seed_mass",55,68.74675,106.871630283278,108.871672658229,100.356982909097,0.0365660322969827,0.0134516065186641,0.949982361184353,0.973026973026973,0,0.405594405594406,0.201798201798202,0.045954045954046,0.171828171828172,29.2994231421197,487,0.967032967032967,0,0.405594405594406,0.201798201798202,0.045954045954046,0.171828171828172,29.2724526603717,484,0.827172827172827,0.03996003996004,0.911088911088911,0.11988011988012,0.431568431568432,0.28971028971029,12.8447435959504,586
"Salicaceae","family","seed_mass",52,78.474372,100.391532840809,101.889488191307,102.392689453731,0.543325755439882,0.25691142681359,0.199762817746528,0.845154845154845,0.023976023976024,0.549450549450549,0.743256743256743,0.703296703296703,0.811188811188811,6.98795923138565,577,0.905094905094905,0.025974025974026,0.823176823176823,0.681318681318681,0.817182817182817,0.895104895104895,7.3448929673568,547,0.861138861138861,0.023976023976024,0.549450549450549,0.743256743256743,0.701298701298701,0.809190809190809,6.98475946225915,569
"Fagaceae","family","seed_mass",70,40.409993,84.3844972063179,75.4925632957026,86.3846648730058,0.011540660821261,0.984214123230631,0.00424521594810769,0.103896103896104,0.661338661338661,0,0.001998001998002,0,0.34965034965035,42.9839436327895,948,0.297702297702298,0.837162837162837,0,0.0739260739260739,0.013986013986014,0.551448551448551,17.2459348437725,851,0.103896103896104,0.661338661338661,0,0.001998001998002,0,0.34965034965035,42.9804578513294,948
"Betulaceae","family","seed_mass",50,27.279622,77.7860818557501,79.7860748479669,79.6791020798152,0.569484580704062,0.209502403377584,0.221013015918354,0.623376623376623,0,0.02997002997003,0.881118881118881,0.579420579420579,0.351648351648352,28.7503267999523,688,0.625374625374625,0,0.02997002997003,0.881118881118881,0.579420579420579,0.351648351648352,28.7449238098712,687,0.567432567432567,0,0.031968031968032,0.909090909090909,0.495504495504495,0.385614385614386,27.988843271523,716
"Rhamnaceae","family","seed_mass",80,76.179947,135.418876525531,134.482804719717,137.419142556309,0.33730393537113,0.53862538578684,0.124070678842029,0.241758241758242,0,0.107892107892108,0.00599400599400599,0.441558441558442,0.017982017982018,47.9556446630332,879,0.43956043956044,0,0.131868131868132,0.015984015984016,0.929070929070929,0.017982017982018,41.1918777492764,780,0.251748251748252,0,0.107892107892108,0.00599400599400599,0.43956043956044,0.017982017982018,47.9494326090998,874
